distancia_km,duracion_horas,coste,num_paradas,carga_kg
467.5816933716816,7.497179259799012,289.5516257763225,13,3137.4454119868515
634.0961657299562,6.623880587255499,510.1848893547526,3,9561.0125452246
442.6618873716558,5.985971442995537,191.0687288301136,1,8889.02506814945
438.1707360291342,6.448118201757215,347.46258916760064,9,2541.183398259276
306.1567539267802,4.331331314533414,168.1004836315052,1,8400.803516521839
447.39368897240115,6.114062048056028,378.13295135945793,14,4805.767428059708
323.39789303566033,6.081579565145239,50.0,9,8763.162358909496
356.5635628149026,7.681496437132068,622.257701642479,8,6970.808062445956
345.17134816438374,6.8042823244054755,580.720173092878,4,4959.111015483525
591.7964201359823,5.296212800470649,728.420392549471,6,7088.790870357459
779.6362308367195,4.50649405813718,364.8952466480334,10,6065.690276652456
460.35765072355565,6.785872083922179,352.3228914765507,14,4498.665498861296
483.5250136776376,6.49981771405603,430.9129991575616,1,8948.67545658131
231.47081897009548,2.864854223076547,298.1467093432726,13,4023.6797790595633
649.7047149821863,9.565033978341468,545.3833541173911,1,7509.098506643652
186.81756599398375,8.129592894739812,467.4583866757961,11,3525.487349299164
388.8568517352026,2.4655021913546347,499.24234887570486,14,8986.79035015934
560.6708385864325,5.143569071839997,401.7909534173659,14,500.0
123.79130186073974,1.0,50.0,3,3855.8021397392845
561.7660336340452,4.2686089072150235,280.1709902109537,13,3337.602563268445
40.38563078895095,2.022777725454854,391.38569713187735,2,2490.028080974611
314.87445115441005,5.912424925103191,533.0846027382984,9,3059.1939216678447
511.73542285793644,3.9248020760517335,353.44248018908775,9,1319.6286833689614
372.0253665313616,10.505128257135294,169.8234732971964,5,5450.01894857862
396.2042597848483,7.852822369605373,73.59953670392309,3,7335.754484976953
605.8184969112551,1.0,50.0,8,6228.214148596627
218.78731245006088,6.2717610713845,408.5488210526089,13,5822.870932427783
388.8459002793017,2.4220890438404807,514.3039539495428,3,2037.596267019646
583.3361745503065,5.617264045072143,429.57187576189614,10,1739.6774053569156
382.88916382976026,8.456605487316503,50.0,6,7595.064064798056
311.53476343630183,4.376380446749823,718.7613626070001,8,8955.327878636428
247.8128728220184,6.3688684584795325,446.2413946319989,2,5195.461184488443
103.51158647949345,9.194623407956355,252.30298356559885,13,4814.783613210948
374.2634410009241,1.2112761118562982,258.7246231692434,13,8072.399720326199
575.4239363509548,3.6350452952304098,474.6895771469333,12,500.0
570.5630750648097,9.14158432247778,411.3675650610963,2,6982.7222405175335
252.69137601832182,1.304522421436273,497.5857406524137,1,3684.7104621479157
44.020494853604816,1.0,431.54726356250404,1,3541.8465155385425
48.04188779585553,8.232938985762061,569.3979051385255,6,5949.436995405179
561.5962629060853,5.2948911875554385,50.0,7,1482.0404679109415
393.4828760798731,6.532689007816002,516.9215035932198,11,8134.496660783273
306.04530676536336,4.086310482436381,195.2184405996316,9,6877.0529648733145
338.94868879406664,8.989577469301231,493.7684846977928,9,6188.605251304876
649.0585142911252,6.234462581011375,50.0,6,4679.421386405808
360.94461052397423,7.272028002264583,576.4156948828114,11,5451.335926997856
497.72354313515956,7.227770489293173,720.3067376447137,12,4145.975172888953
628.4217295146722,6.720261071260779,352.4106951715562,13,5802.7229554340865
447.6291212526036,3.5886489234745955,613.8019537854414,8,5331.151678816103
478.8661658410988,5.572118928054622,265.45774377695307,2,1482.6184385802217
20.0,4.041583490867577,713.66319166105,6,1452.5550142737975
727.8187975217497,7.962505674161814,546.2443988739174,13,5605.038854376811
671.7194466480719,6.6414613209493165,574.001322137423,11,5591.996466747211
645.98556126533,2.843171498305758,478.8916850749189,14,3624.8459328279105
167.2410503234258,5.346239163402092,492.8248603812765,7,500.0
20.0,4.249557590108811,785.1811168433832,3,4132.0752635426015
631.8254445398843,3.9765840995109296,568.942745501211,1,3794.232129403046
420.2208722833051,3.270785799484541,696.8599677036182,6,6395.511248240674
336.91374269929656,3.6292949927270364,545.1430999072227,1,5051.299108498387
268.6212764142046,7.385966594517333,549.8276010642638,4,3709.386415282668
264.3372200348376,4.925240929870531,613.6984585276809,1,5192.197630383051
33.61654023913047,6.778827601432862,455.22946074066044,9,7523.45399751684
322.0412517226056,9.04416263649706,215.15567516266466,5,5937.939198057914
186.0351711298469,4.370305071702358,230.66473126024584,3,1478.6696986446973
59.31918129011302,12.622572580781402,680.9941893141144,5,5667.431552423301
54.54387218804442,5.935476223809627,329.0289958893159,14,5542.235613683519
619.8397988902359,9.174977576677442,204.10295270242892,13,990.7375357638589
338.28909709729044,4.9220164438988405,522.6233488638478,13,7801.046528402955
275.9588866898969,2.4531338733428383,50.0,10,7670.291827914073
875.6248462998822,2.2848518112214147,539.7440704123372,9,2514.0806737092535
94.34271371506742,1.0,504.20340341017663,14,3391.755954804261
274.21573808712196,1.3149028805398357,58.9209381406439,13,5300.588443252149
479.56270787427434,4.155619349732012,545.66579550714,9,6242.506027836732
487.61247216483355,10.257816570313423,613.0147855513341,1,4834.1329206694845
313.15864985737016,7.404260641811762,729.8959658008716,11,5981.524265943184
490.7161167619308,1.7086645429882878,774.4451128307724,1,5801.66151738886
444.4689857387,6.582484234455748,523.0953210336897,8,1126.764109012055
48.79024663394398,5.6438667190806795,83.7956081189161,6,2738.1159395962777
192.31565787810322,8.64791623863455,371.54848150667414,7,1253.6894636549887
165.3455660642558,1.9559314219530268,308.7139707608451,1,6918.041585511657
318.7296430422891,6.93379533602971,201.2423022210897,5,9429.784959105837
887.91683550118,4.618899102853572,523.1934606066545,9,500.0
523.8955812506459,11.767385411679061,659.8513625473756,4,8884.6705405291
417.2187783391303,5.6016637279183366,489.07370029033405,5,3537.7675490263227
61.59976178510925,1.0,246.59291132021175,8,3698.5552281402934
20.0,6.65902037466986,313.46275996943575,11,3082.571470979484
366.84599111930856,9.113382928246084,409.82723042392774,2,5726.795867779981
458.4624171656711,11.572027144615221,314.2234981775621,6,7303.2391126030325
409.3629761474356,6.994669724183899,648.2350298351024,3,7259.71392391997
461.1060003707304,8.327587837833557,464.3791651442523,1,8442.821614886994
89.73041308646646,3.675177477225378,579.698197624419,11,2463.5268250380136
561.1696869384853,3.7831779388886484,663.5854708330912,12,2910.2575242659727
333.61812780230724,8.610087082162295,312.62480640183014,9,4663.815622726049
575.3782842904458,8.76130794778114,359.0202780323384,8,3153.7396849687857
176.17984609683666,3.035668912593646,124.62471131156929,11,4176.560987993729
152.26576873848376,4.114311756258012,641.5209011468817,14,5653.866015772868
380.0087047751794,3.611822557321985,120.2324639853656,4,5294.851285825085
257.5136505459361,7.402820776081166,50.0,5,6891.193405127765
311.4592844690417,6.289685882686088,264.7439224170299,3,4267.087606067931
653.2442668390966,7.947595877932099,543.9347502672764,8,3738.1635114730448
77.85633222301658,7.140623539079786,315.07899711490853,2,6543.814681356704
112.67106217868138,5.515690960964924,306.5871108234339,12,4702.606742247918
480.0261437835618,1.0,170.47616544317222,3,4023.8382223603735
294.94936244319416,6.487343992579312,253.72782171511773,10,2623.0342447479256
43.757203043374545,6.711343181097647,212.4613383395487,1,7239.976123331291
486.58539001581573,4.25278101037838,569.6438185290765,4,5189.365884825509
296.71503741881264,6.823807774061786,253.86260312595473,2,2892.076698765893
591.2059351870917,8.24314501039239,167.62800155388345,1,6360.240753465887
439.0313997798493,3.764544795308877,236.78765569212686,9,500.0
269.1546364574265,8.041820966382954,550.4251034352013,6,6462.924648466826
632.8954559117276,8.311151506937803,596.5707846281801,11,2363.7648287604397
577.4389021416557,4.959140075248505,216.14193693784233,7,5486.056925194109
304.27737931787874,3.9243862045238096,421.29014892916535,7,2533.2027237878833
530.5676730819893,6.5145923128326135,403.9797104386349,14,5032.610197355999
497.3568906976624,7.096741701877713,173.55580865887399,9,6228.0062118337955
126.81328530860796,5.238809948041944,707.0755309037336,6,6398.77572506478
379.6240886021453,3.2098801074543895,353.35409152478786,5,1744.5815682905563
497.3052874882118,5.175084082961723,477.1437570531009,10,4055.6183867388954
359.61165430820324,6.345121109502456,50.0,7,6659.572617096429
219.01375970658734,1.0,462.08339674943886,13,7428.472465963934
205.01424275602568,6.087543862108547,334.5215149864545,4,1628.4113911998934
308.76977921501134,2.551922039327593,428.53109996426826,11,6547.427652091039
371.8822471339869,8.417292891709634,311.10921852437764,11,4284.068425879896
230.42843407337273,3.390951651544041,450.6512855962642,2,3403.281395175144
384.0109131997368,7.580213826387972,430.4269356889435,9,7823.281711783362
89.09192158708004,2.114647311373413,50.0,2,5598.811980998014
581.4327008937466,11.966995636927967,118.51196395273769,10,4609.416035499532
95.71840937167178,1.0,645.3661916288552,14,5738.1828819171
395.5757702087381,8.966255719769855,97.03708807459464,4,7281.119700899848
233.10326631732465,4.1194718505311405,619.295109354799,9,3756.784368622303
465.3412046611861,8.129156052213,279.9485721511506,2,6723.27750432656
117.63115219992574,6.440184945247127,332.6674277622524,1,5998.3392393385
391.75723917836604,9.85164890528013,490.0686825977754,3,4266.502653475598
264.2635864668278,7.703717156371122,580.9227940693979,13,3432.674316005704
426.2812815909807,8.352423842728212,182.06284598759134,4,6664.465029217491
688.0528360450769,6.947899810566814,487.47923359221016,13,6753.532596348934
416.43249186811727,3.255169738812088,273.2335160723962,2,3331.820638197026
112.41139770593347,2.9749463827494766,446.91296335705175,13,4476.542076878276
101.63060447936144,4.255067775119994,50.0,6,5242.638970968471
362.56128040111724,6.374805227453499,171.20469625493763,2,5133.3744321437935
484.7342336246575,6.320432648319767,50.0,1,935.4173404773092
422.31114329166724,5.592682196531778,223.56906471281718,3,4752.301066086259
618.0012329566605,4.392800006722819,50.0,11,4430.115898186257
192.33919690778984,2.178373887845453,191.1315084123852,6,5136.4158152617065
234.02407996912322,2.3526971426089283,435.4210181130479,14,7986.9786214870255
294.6381872866974,7.721791822326917,581.3052069343037,5,2669.911313409641
374.3981292526216,1.41175960285105,759.2155781898655,4,11511.841608617022
567.8693629093318,4.907418641342003,341.7677265644642,12,2638.4960532896766
406.21792074228534,5.327595518687609,631.9643381643768,10,8038.722747830058
321.03110020795987,7.427095123126324,347.5778782849279,10,7342.390069967281
364.89564208027014,6.107710016251493,543.6289936974522,13,4643.793075841974
645.7205322014306,8.155162815235117,439.34601539421675,6,8113.029692184596
516.9169582308383,7.66129680514714,800.0861290382204,12,6547.509996610552
743.6487944177252,7.016927301251152,610.6227275196457,7,983.5326764302181
103.77979418236029,5.874622515934171,330.8491166902857,11,9578.890262934903
711.8060350384612,9.450748405203724,593.3937745522015,6,500.0
417.9470199589386,2.775101708605015,274.8685714606151,4,5563.87838173325
190.42591670095788,7.241735846394211,526.957101882323,7,1300.4719069279845
391.99370014916775,8.2322692083028,496.76268829595404,10,3097.891707694882
288.5540296960125,5.101319498455598,133.47834497619908,10,7238.910771900604
237.67838204644477,1.8100042012738733,750.8257171819882,14,5096.415378962871
354.6080004144586,5.373462910567694,607.4182065695302,3,5231.427442677295
93.97075296394462,7.334986744725556,328.6297734985616,10,2251.1601979433476
400.3545028434704,6.838707109171617,340.20905009256705,14,4322.127365162243
567.6575279332587,5.445513222222582,50.0,2,4377.734714321257
546.0801669901066,7.344004575249005,398.6551132487179,13,5001.705763760652
592.9132125203965,7.322510002766446,129.8466094368493,7,3604.380834866952
353.89299922603146,5.101312553549349,605.8600019896294,6,4368.362786902183
33.45571310140298,5.83133509954347,587.83850409146,4,5685.006315943191
344.5069495818911,4.662092972067747,292.51417395627703,4,8268.777666951759
115.54106693913707,6.225267650759712,598.6152527113194,1,6039.785465676334
420.3569924109073,3.930223960044289,925.3270469947148,9,500.0
990.9739983722442,5.296247251627904,579.0524915801759,8,7643.841558163825
312.659543660141,8.345828350658314,645.0806055621847,9,4009.152496355209
312.2873990767409,6.728369087937114,50.0,8,4095.0296219426455
449.7927409807059,1.705496008401643,367.77207468814436,11,6462.399136172453
39.69481969952551,9.834030653075356,351.76096328681786,8,3192.9872005421958
184.70172574351358,4.4424427224036585,355.45133476525797,13,5428.388308038049
221.97239334727698,5.895954523634223,190.954702934017,1,3462.2988420061724
149.0542777762989,7.2361958225468,50.0,10,5224.283246662728
58.71435301652593,1.0,354.6077779794005,13,4935.443394456424
154.35119534949558,11.66753690086675,432.32294180475054,8,6654.833092758558
50.11660412026538,10.219541831424811,573.8239384858513,4,8273.277221323508
243.10646546554148,1.0,141.93377759552789,1,3010.767748282042
347.1981739809349,4.568681253894937,499.12771016726816,12,6550.225775705817
56.76405805084784,2.636938001125732,335.62166517323817,12,4256.453644843335
437.494161613395,13.100892989001261,482.94392181134066,9,7258.970149528439
671.1492874906072,5.598971978324065,715.0831700654755,12,5404.855032507275
435.8343173646334,1.0,374.30992636293934,5,6163.858676850568
504.0002419978289,5.95577930476277,263.60969679552716,12,4857.83632051601
423.42539339062637,7.972774828572878,50.0,11,5938.3311328271475
273.96058652871716,5.823701553544268,219.42581996994483,4,2836.081083270206
425.0918924522767,8.50615017631285,174.91784713310946,3,4851.054229408523
112.12569544579316,2.7123399254904257,161.09076956096965,4,500.0
216.7652360923147,5.984387811508504,264.83168822171376,7,1528.1792631977187
506.0352974522674,10.801893258160732,126.27273632811341,11,6769.39805254422
364.9516544257502,7.060442252790218,50.0,5,2687.1703949733187
261.4190689424652,6.974557581529717,711.3868322059934,14,5628.2388531438355
711.3986074702709,3.2138693244376073,448.463638343139,1,6804.470293328726
660.7678263560538,4.088552718214986,736.7170201072677,11,2049.33503718919
210.95317331813112,7.858291410214977,701.0900847445246,4,9369.271034837479
248.49498360993817,3.6113398034964446,344.0179193909957,12,3159.5684252274345
217.97521698542772,3.523058161230303,711.537171674763,11,7498.1579283763695
305.1560961039403,6.404982626903854,50.0,12,3394.310641609185
354.3265519379824,2.596081872256696,151.4415718729787,10,6198.4437555806335
457.0481542010572,6.3334183747585655,425.42290203348585,14,500.0
140.6463317736606,10.799336063267173,283.5747898960997,12,7227.893664775493
230.40250931863056,3.8981420516433403,635.4947247620294,9,5238.570377585162
538.2930356032832,8.236600512992531,774.1108468561719,11,500.0
773.0379062407821,5.493044220600618,417.16298144895586,8,2111.5802631554325
497.6336442414784,9.490192952274636,848.2437513431782,12,500.0
182.39045344847338,13.670622077448968,251.09662259947564,6,5528.392871964741
199.61980916366272,4.3300345616030755,122.10907991380554,4,6217.802918269622
548.5860940977677,8.945617878473879,251.09760484917166,11,5484.8643547675665
660.9936468319297,8.300529206616492,790.1509951443813,3,7709.463211361808
210.79461883854552,4.095139949550791,150.7419287311873,8,4707.61993321732
336.08188733193424,9.014599549272468,159.02684844497603,14,5856.106594706709
565.4797069832513,7.5007800274639695,69.48123206688257,11,7534.611345413146
602.428234589887,6.007331337197022,414.08124723206504,4,6336.4956171954545
551.4545745222238,4.286890082687556,452.2483095514681,1,5458.104761560991
211.35345926427996,8.721725661928165,158.96284771823764,2,3229.116656997614
289.27721581104265,9.107183385658487,806.502096186262,2,3060.623058373089
548.4892148232748,5.2456664008592,339.11207166713893,7,4877.438327415651
678.4442652521368,5.229551422433872,50.0,1,7134.479162645266
471.1934795400188,6.2965993525260755,562.9099343044065,2,3173.654459766054
20.0,5.942035956986311,133.55168049752677,8,992.6643886538277
241.07244235807394,9.558960164884532,282.22142762855003,7,5815.303718604887
314.53872643978906,9.54507881090084,491.7524657832543,6,8294.61591260099
569.9774224600733,3.0810283191421286,291.780296764201,14,2983.2224573218273
554.0284441321602,5.019679914231238,437.57635224829914,10,6083.259144533122
692.4549528074222,6.359087484089234,646.2341728533036,9,7047.426171472169
624.1615422850632,7.5607401072067555,698.7630809846617,3,3998.5268392061803
683.2146378834818,7.361831246807451,629.6450660451372,6,8251.512111018723
20.0,8.284953770480163,314.22258224961485,5,5042.8654791532645
216.5760196202029,6.102448584396664,504.2397506877594,3,10126.71039157594
699.0908567934257,7.869774221836893,130.7821482616253,10,2762.6077213656213
163.84537576693972,7.57457955512562,195.2307720496278,4,4443.292584105941
180.79447265163495,9.380226223637646,174.4531370336876,6,4137.747901747513
616.732913938386,1.0,613.1903605556847,6,8880.335311202516
418.6344190390614,9.930023027473618,526.587713527581,4,500.0
269.93411444409077,1.8456548845631664,883.2826286564998,12,8779.18997736591
117.54291506744175,1.0,367.5919275343913,13,4028.92840409188
431.7192669557662,4.761408967488503,494.22505123551997,3,6591.068882934994
276.2918839910337,9.001837516131102,532.7698707605441,10,5653.425563246643
20.0,6.34700469897915,750.5859279983042,7,3690.08723081287
717.3519993477918,5.352559477811775,157.68570657107261,12,3458.4539466571946
230.76199686485626,1.2317626363631948,50.0,12,10068.558275744186
808.4413242858614,5.178506200720644,714.3284504219245,2,7581.229002007622
403.00207542853093,4.907230499050521,181.86348160242375,10,5569.181590378695
242.02769995257174,8.640386546369161,316.69730894319866,13,8918.313601679936
20.0,1.0,345.56719654412683,12,7742.493925024393
403.5425714775258,1.8002177279596205,145.1233503719936,7,4493.757040608694
201.54353983453595,2.764432279096884,275.56601587479145,2,7958.3084984556235
210.50838168533986,4.001757088857978,241.72408202421434,2,5979.524383891384
566.86431648196,6.242508115036513,416.4179377972788,12,5485.502561057004
314.67717489525677,7.8708409151244005,407.96353950087513,4,2245.448005126377
141.66779707920307,9.399123409586194,776.7750267715728,10,2263.263248446195
457.8420361692934,4.2037300759572425,237.8549475764667,13,8178.52207125136
128.9307076816134,6.320932110933179,278.83831547608645,6,8063.508689731265
213.15465240834052,9.037771808569172,138.55376765969197,7,2136.6116324163954
539.6437400365522,5.9617696794027015,576.9681985918479,5,500.0
426.9701866802622,8.162641395959113,307.6494950071594,14,4639.408529534667
535.1166393584253,9.062726999145337,372.30189480697,4,4872.196920394061
244.4186121327782,7.67575065368072,845.7921467839576,9,10264.919182158024
408.03490787691436,6.752335971645259,325.5798975048006,1,3119.8432974392554
538.8822441932635,5.1058638538763725,184.77312784810053,13,4864.324082318383
20.0,1.0409360514684014,438.2636772141279,2,2717.741772195372
349.51163115296373,1.6820903865810104,414.73480619307037,11,4908.656075003828
450.75024309949725,5.90374568165619,76.49828527861638,9,3576.508110169897
166.68509313244283,4.3214784745832695,50.0,1,7858.545838927647
561.4726679325147,6.538544520544651,50.0,13,4647.616253583626
229.53079883323738,5.104502505494766,562.9764847644552,6,3967.937950782085
76.29946245884452,8.213821242980519,492.269143470925,14,7622.162540154604
260.8577063781553,7.503271303070608,402.9667685990572,2,7111.820517118527
436.25831407500016,7.506603763995443,310.33323201777097,11,5887.509956469685
370.25387273352266,6.34045195816787,606.0226953485618,12,2234.966686249186
87.2062364304071,5.297355352500069,306.06776615790534,3,5160.797252082171
124.01647557005586,10.35814014972999,94.93943275992672,6,9045.074010649894
290.6041344376543,5.033595830334036,399.2632001862698,2,6561.739853776822
234.94800040489514,2.627281240509959,50.0,6,3991.6764700676076
263.3411460055744,2.5514938741033983,436.816576808985,5,6931.391594593624
419.8455599498255,4.961500605780527,50.0,14,500.0
546.960595091494,6.590541766766011,402.06002410369035,13,6116.359078750177
173.28006903053875,6.84830243457853,361.85278854294563,2,5013.540569841321
367.0778419264962,6.093693755013194,160.1294329206579,13,3812.5052570165967
188.87664364816916,8.780385352775848,574.0750499353674,9,6736.02866656546
20.0,12.119233411514601,339.7863001315145,1,500.0
64.58577235651666,1.5872587316656173,470.4625152144208,1,7059.604170267873
161.45283613385843,9.646552911168724,228.55677403286674,7,7128.975816840905
502.1312083617912,5.460990722100425,248.50382658175056,8,9777.830689016177
422.4335548454171,9.4235927577596,188.1218611877978,12,7074.379188697254
186.28775301937043,4.404899249733729,279.66545132222575,8,4671.6406613682875
455.27821163940854,4.0163157062990535,556.4281671658939,10,4005.493870590406
87.4207290285998,6.197218460552803,705.5893222926316,2,5285.220219140623
293.8644340118118,3.9183094678144155,555.8287554756662,11,8149.649713150573
256.5956915528842,10.849241762849918,542.2833139014681,3,10300.293535523168
245.45202600487508,4.84696215386707,232.8691622676834,4,5503.58086233858
516.4195140562003,6.394917061306588,390.924386914226,4,9555.923909794597
119.63476211325795,3.4959713129431007,496.045626078425,13,5595.433679604451
129.56032959102197,2.080012848198621,123.44183853106216,2,2477.995467216915
147.7372449386567,5.361174592502752,442.30834967440876,10,9087.375577722829
449.640344295003,7.358053226512009,589.5883802678431,12,2076.5526040103455
93.61639807588978,6.159122010831475,805.0011762676551,11,3310.2019406022914
400.87227432429995,3.6493313697324172,163.72231851493478,8,3333.091138400462
330.647752481207,8.415244864665274,511.18776181871243,13,6692.21282803583
354.80182853837607,6.012892900464473,345.5091248873299,11,8279.78959753962
780.6729698014931,1.545533291786918,471.8107080893441,3,8436.308738151354
611.017404330745,5.1589320545203625,478.2074721817682,2,5035.653889462329
308.1925504953539,4.260935021235995,264.58108635255803,2,4864.851025004428
269.69315910985404,3.8577757453236856,333.1007542993108,1,2151.821212153764
377.0679872095718,2.60334135066485,87.52605099648764,14,4565.58684312841
177.1215278606894,7.358822029180854,145.92654252192355,13,7494.99157654927
408.90808165145654,9.766517886125532,497.6014997996326,10,8773.432519737757
461.31444944769504,5.469588672761177,94.18785471392306,7,4880.131846246976
377.36381870945024,9.236059992644352,50.0,10,5127.249126584291
593.870425804012,4.6742799616261035,680.1354189853873,11,5883.986843859404
20.0,4.86736902389136,251.73104699138335,10,9067.583204673883
461.7890798071058,4.537021325734214,288.67264564715566,5,7555.667529552562
670.7288230283705,2.7195023122337534,178.04044133376743,13,3744.357007058706
640.3697654753967,6.036172690903371,264.2367385668657,14,4117.7546252729035
401.57516263449315,8.627790703661661,669.332435446884,4,2946.8788168828155
379.2275005160029,1.0,172.43136078317067,6,500.0
73.61018228108969,6.4353856006389005,583.3352331564822,5,3972.3658022062064
230.05270486003656,9.48136487366595,503.27570081186536,14,4102.315298794873
552.6135245721382,5.76941273456069,530.4430625922707,7,6963.113935525235
592.7485013057078,7.28486704619645,302.06392265650084,4,4042.43939500449
403.74466877735233,3.368794282774053,493.73318522957805,14,10735.600020068307
290.5400453141233,5.8241968400486055,756.150159693198,14,1039.1011181213034
113.61296374203792,6.932556642152425,274.9545140625693,14,746.0715354210297
148.30298600735802,5.8181512096150385,231.4146328196974,2,4031.1216731928066
681.1425542744632,9.589258783308361,612.39659865094,7,2463.2418828853974
126.5670693647441,7.554114772601491,366.4200737726468,10,8775.538662453688
176.02753466463045,3.549466803872198,202.5506264259363,10,1973.8041624734983
442.99203355053623,4.823575248704058,634.1111150424838,3,4847.0150908752785
20.0,6.347972514598311,536.5727735063622,1,5869.936054837128
326.7251099540976,3.3937685778797686,240.1246437474468,10,5277.7187752001355
600.2494623893394,4.022451985284604,434.7099409859544,14,2215.1864824121017
232.1882874702959,2.6238390261243576,216.51228205393815,7,7781.45547024376
380.2262379795137,11.119817788165022,455.82137896781563,13,6288.272167404699
259.3081259072387,13.924371417079472,323.5930307386685,5,9627.99021563149
332.1190913061449,10.327845611354597,492.42665404224323,14,6212.877125602722
409.6912768324054,8.01713918672671,824.9759594969855,2,4976.184682407552
315.14879500455606,9.207582266553114,256.77470549878046,14,10202.62284805413
307.5019910205285,12.951801270606541,333.48337027630055,8,6355.500920241893
543.9729326628931,6.782979163819487,295.3876045963459,13,6087.839525669724
506.17659778613705,6.939013264463152,335.5947694876733,3,7596.40601209545
379.4832298295246,1.0,50.0,8,4856.924003977401
246.1962324867809,1.0,107.00741369826204,11,4015.3175861804248
200.77160458034976,1.0,427.8508252975886,2,8299.020302894387
610.3916968393569,7.697807202195267,235.3855427760465,7,10875.10567267027
206.09909701581182,8.547660101785613,512.7932501602619,7,5364.712112981805
133.55014244575054,5.592258478479927,715.7327266651298,4,500.0
356.04906594709564,5.881596207288364,119.5827089240176,3,8681.886733459294
28.533635016921835,10.372035873016781,257.0011981510111,8,4310.131486920878
187.5631152489608,4.79322978120555,263.60682784060566,4,5122.5807565512405
787.452628600571,5.745731000923783,371.303674069012,5,500.0
416.14564082744755,4.875229853170492,508.0940117465595,2,2669.789836489046
544.5684475008184,8.522168748367644,332.26623954753995,7,8556.893873192297
484.9667151209096,5.994113760037161,297.78030758054234,13,6782.853424504136
20.0,4.539295264854038,211.83482660011396,8,5492.13586975848
20.0,1.7846270885004794,544.9147765074687,13,3536.1048370183394
290.9768920031912,4.0098591951312486,446.27622497950784,1,5538.5053670778025
608.3264894217232,6.834792016228869,373.1106992549869,8,5697.23039406748
84.46945377083597,4.5657464476850755,391.0999005864698,9,988.5668797400731
474.20620028502526,8.582658158942646,210.63927904780536,8,3550.8324807855706
212.12870932219826,2.092158161900894,276.8680552590473,6,3433.638347762101
335.6057529484205,6.138476655713174,466.0569802530644,6,3373.2796090988654
392.56734586207835,4.616249952563226,518.8283536366746,7,889.4209030950688
581.7360034842063,6.917630228215833,398.72654540510837,11,8535.35427386906
447.67195633241147,6.112802414767453,553.3745591146567,5,5532.6120413014605
476.1696565757405,6.278571216083603,512.7497969466779,14,6517.367421962642
470.15890477192363,14.323626325808817,295.33273333807944,2,3356.432830114395
372.75448235364183,3.2280663201022373,525.2952266433686,3,1970.5714157301418
343.82671753610344,2.607689177869515,560.5665781039268,3,4934.328061828445
27.58018953108939,4.31846082873129,540.6974210160394,5,945.5944214842539
312.5889709678961,1.830434695359866,430.2372391926005,13,500.0
179.49810032907817,3.861017724582606,445.3808183919088,5,7883.685106008974
864.5685628343426,5.180020242552221,375.1292576858172,8,2185.6232198969255
20.0,4.590445180182473,321.6083021324836,8,1925.4740564867475
474.3737902796921,9.794389126053066,440.6278602205679,7,2265.756103328864
381.56220353309203,1.556464675683098,472.9125646473001,5,10713.078957555244
102.17878043899705,4.401959073386237,313.43364325488164,10,9937.013483422837
209.91066480005716,2.6794382490712207,405.14474622333387,7,4671.21666523753
579.2347959884808,7.001109766042131,404.22281834155336,9,8958.253837847828
102.25882899330693,3.199892124241707,296.5201345857031,4,5284.124583358065
174.37887411623632,8.503565363884057,576.1462524498579,3,5575.2360910307825
20.0,9.922961026051976,384.0755465813004,7,500.0
179.87784832898947,5.661688549640932,50.0,14,7354.2975884271045
561.847742286063,2.100673301694707,120.19122355940704,2,1020.6081083744357
257.55752355840707,10.605884404797827,404.8964825769583,9,9046.23057569073
783.5819558436806,6.563714552073395,528.6084659217215,9,2455.806375294133
512.9552610881434,7.094973779335554,456.9617190057654,10,6650.61623040782
276.6312608687915,1.3949853068352596,281.2642393405765,10,3406.96438299553
444.120075802106,8.251941057105686,589.6148631887766,1,6906.250514588521
496.8238709279627,1.0,500.85344045575954,8,3553.2177041051445
131.83424483919396,5.012210044701522,462.32868646408434,8,767.4727457837625
120.49261395075382,5.445962958130093,564.5865047776358,12,504.7539150258481
290.7171012596073,4.1267067147145475,578.769946849332,1,5768.130007720795
338.75217756403936,8.6935264136564,467.7347318620391,8,500.0
123.88783482801534,9.7026839199367,489.7811100441937,11,4706.223394380573
248.06174316534288,7.698097870865569,629.4046234276132,6,4100.382211985007
129.04752221002394,6.194124861982761,433.87174540393636,9,6670.61691017042
481.46773362544764,5.994293056129506,111.0247115583785,3,4282.854549249008
93.48183918865573,4.082352059854352,643.7814280169296,3,9466.724763448785
435.13883854583446,6.466156873600624,670.0155700575663,5,4429.31790679967
396.95171829899397,4.105861782247942,229.39287669719587,10,3525.6203372712243
581.8421668062749,5.691921276057929,554.9691819078431,9,5158.920080589533
411.75920658533965,5.8009310994961005,654.6546641210657,8,7978.517441067999
689.0287837222909,7.9498380032428155,377.9053452796335,1,7421.322461824417
277.7925395275367,5.157501770972932,426.54044304644464,5,5908.443840539499
184.6826676715202,9.538927445144816,167.0188759216211,3,5869.4735097988
20.0,9.490169613167367,131.75397821926873,1,5064.617999295903
534.4681962621635,1.0,460.62504671893447,6,5166.832334879951
20.0,2.3620710168339385,443.70674843251567,8,6863.120929989221
361.3208769221542,7.593024211816606,368.3297842510561,3,5533.162801819601
332.81189257074504,7.84929754622323,50.0,9,3759.645127328059
221.18248659745265,4.125358214290083,374.1089739817471,10,3828.8376397849843
205.45264455272877,3.8451934054978354,371.78256369737977,1,5009.499343569588
