precio_producto,descuento_pct,dias_entrega,historial_devoluciones,num_productos_pedido,edad_cliente,DEVOLUCION
61.42196013949242,30.299848363551273,6,1,2,29,0
34.18759904148143,42.47232031128678,2,2,1,63,0
48.46333367310524,2.2498410617712183,2,1,5,35,0
90.18878427643321,36.70756295208231,2,0,2,36,0
42.69324391430554,17.065932297502606,1,1,4,55,0
85.07076336195425,23.926418495976126,5,1,1,54,0
26.10879436027146,46.44297749227828,8,3,3,44,1
75.89412533745849,16.598575236792275,2,1,1,65,0
103.247058619737,23.2668466969743,5,2,1,31,0
5.0,0.6841207380340553,8,1,1,62,0
36.093142335885695,4.0799360002419185,5,1,1,51,0
77.3121638154162,12.929579556739201,2,2,4,19,0
53.90863841871022,1.3926120410537202,3,1,3,61,0
71.13437620113926,31.56876630241255,6,0,1,50,0
41.880444398525384,21.319917840081125,5,0,4,36,0
62.597693624186995,27.407260136401103,4,1,2,44,0
55.32968293823762,8.732359294816478,4,4,1,65,0
95.03346184979422,14.796601471830806,5,3,4,47,0
67.63262529903639,33.191223742636254,2,1,5,24,0
70.12807986225607,48.26513618151999,9,1,2,44,1
47.64369101632598,2.52083868011046,2,1,3,38,0
45.3718132778252,44.519216042763304,2,0,1,24,0
47.023254365411375,28.844060065560424,9,0,1,65,0
71.8335642713489,28.195978337781185,3,1,4,42,0
47.37046557539211,25.013926760388017,7,2,3,55,0
68.69324570689238,3.4697042952091692,4,1,5,35,0
122.26202395936316,4.493842586808033,6,1,2,50,0
86.13374110295078,30.045600282954304,4,2,3,50,0
50.21929403496477,17.047928571777916,7,0,1,49,0
96.03641766491835,45.86340332888403,1,4,4,42,0
47.757738809353455,20.329526867973613,3,0,5,31,0
5.0,7.1640729351320545,3,1,4,55,0
29.757410672477878,35.7359416751018,1,1,2,55,0
5.0,14.667671072050492,6,0,3,21,0
49.45459547876074,26.27351536779466,9,1,4,61,0
60.55255137568655,34.8916392752585,8,0,4,35,0
110.29311936825849,45.01320556010352,7,3,1,27,1
69.80782121292488,39.6095597400838,8,1,4,52,0
53.426984135734074,33.818053393636205,6,1,5,52,0
84.88216743550467,33.98165911975718,9,2,3,57,0
5.0,47.296232201604326,3,0,2,40,0
67.06843674325698,14.791204874826802,9,0,4,42,0
83.12595581660901,0.05560470980937038,4,1,5,18,0
15.642412626604752,13.597727969909934,7,3,2,35,0
94.31262129620788,10.8945689813372,9,1,5,32,0
70.15489222483242,33.09172925569991,2,1,4,42,0
47.541362582975964,31.68557998827645,2,0,4,49,0
78.98345598318855,29.67306913523619,9,1,3,37,0
128.12078573413186,0.812172160472685,3,0,1,34,0
65.45598765175485,36.438902722532376,9,0,5,28,0
67.44661758901009,16.176520624274577,5,0,1,30,0
46.21917301379268,33.25279945033156,6,1,1,42,0
34.50466891605625,27.828921425107666,2,0,2,37,0
84.91007449632737,17.13654627139536,8,2,2,42,0
34.31748522273398,6.7288133552053875,9,3,5,59,0
62.146987116581776,4.720944883024048,2,0,1,62,0
45.670276597046495,41.57591665561118,6,2,3,66,1
74.36939477239176,45.9198771040779,6,3,1,48,1
70.00986315860845,32.48940233821498,8,2,2,18,0
91.12619832773697,5.171705743024169,5,2,1,69,0
44.69950803435759,20.101360844412035,9,4,4,33,0
51.90375194119886,36.446960005257864,1,0,4,65,1
30.63708852653078,38.9910442005034,9,1,3,45,0
46.67120219771665,5.91093111455443,7,0,5,38,0
71.31901479134557,0.0015359422691207936,4,0,1,47,0
82.70965849936056,35.60685229403025,3,3,4,20,0
32.335040274671236,17.829808799310282,6,2,5,51,0
86.08817760316981,12.724066580913012,1,1,4,23,0
100.66913576414854,0.644873489476272,3,2,5,60,0
72.40304709671102,27.014970338074985,2,1,5,46,0
116.30387437674199,42.557536771299084,9,1,4,20,1
36.786324026892814,47.881582313629394,3,0,2,50,0
22.660358900657492,28.287247530664462,2,1,5,28,1
6.6383925328716415,25.72306638699471,4,1,1,62,0
104.88132934467549,4.252819274462055,2,2,4,22,0
79.63096969062173,27.443640077129988,1,1,2,67,0
58.33245987268635,18.99895394826973,6,2,4,49,0
68.3990587895946,30.356764044178846,8,4,3,64,0
26.235328581048705,19.436317393827334,2,1,1,35,0
133.37255938850478,12.014956172518337,9,0,3,64,0
63.876635459256825,4.748263761418825,3,0,5,37,0
63.281843838146784,15.745922229444787,8,1,5,69,0
81.77299871696076,4.832241714387614,8,2,3,69,1
74.4302769521014,8.844847541199197,3,2,3,56,0
66.71652072837394,49.366807928977295,3,1,5,66,0
36.28576633664064,22.20517784533093,6,3,2,57,0
74.14405071407987,26.593588325250828,1,0,1,45,0
116.460734894251,43.680926436860766,4,1,4,30,0
100.36260138464934,49.77844502453439,1,2,3,43,0
107.7955987991819,29.135722467234075,3,3,1,33,0
44.66352970706444,40.623691052208585,9,2,4,42,0
30.311855392242574,16.347051216833762,5,2,4,27,0
56.22639239701056,15.287197872364555,5,3,3,46,0
61.67174736866084,20.13518604972801,4,3,2,63,0
92.82574555412845,33.625363133682455,3,0,2,55,0
9.22606110855542,34.10958446275494,5,2,1,37,1
105.88650958381841,15.76197173247254,4,1,1,43,0
55.25976304263032,6.660496206831434,8,1,5,49,0
47.193567901577396,31.619812823275428,4,0,2,56,0
29.636868742194974,6.416293109438226,8,0,1,55,0
10.354299844026919,28.924625411466504,6,1,5,66,0
84.69511751885744,34.67110640281545,5,0,4,41,0
62.199539015652114,35.03057481972258,4,1,1,48,0
21.301173007768384,37.673605532979835,4,2,5,57,0
21.147636838091515,43.642971078283225,4,1,2,29,1
49.926459021296154,24.997949598239423,9,2,4,53,0
110.07064575868179,36.51245947647856,4,0,1,27,1
52.212259459091854,30.958636768291836,9,3,2,23,0
14.905711406456817,9.331996989884129,6,1,4,24,0
52.62770807742167,1.2844822434704084,7,1,3,48,0
51.818292907569884,14.227069283846689,3,1,2,44,0
5.0,22.15168531688097,8,1,3,25,0
58.37115400446564,30.855297221432814,3,0,1,20,1
53.07196409373966,42.497966525160265,1,3,5,57,1
80.88619094440256,9.812285835308282,5,1,1,64,0
115.46868284836036,6.277489494923855,2,5,2,38,1
93.79695088643273,48.173997373716375,6,0,3,18,1
51.93333928335508,5.402227968820355,9,1,3,62,0
26.80422273774989,23.92455350535946,1,0,4,67,0
137.20079409749582,29.278186439665095,4,0,1,32,0
61.77655302043465,27.068721045371912,1,2,1,24,0
60.41787875738839,4.3016078516471605,1,3,2,32,0
59.2762473866999,2.8513457001809686,8,2,3,42,0
65.94254282303565,5.274171373051784,2,1,2,20,0
55.66918764228173,29.279384193630626,1,1,2,47,0
42.790139793592914,27.217244381716053,8,1,3,31,1
43.59423176278824,11.687039601837213,4,1,2,69,0
59.017401893520045,31.888707092279578,3,2,3,21,0
43.69725686598705,41.00337510278247,4,0,2,53,1
38.61462651968507,2.078947992329688,5,2,5,20,0
63.192906830756904,24.90649717740212,1,0,2,22,0
52.35068347737434,34.465520605134515,1,1,2,42,0
105.11978965748065,12.615596353484355,3,2,5,48,0
5.0,15.388545264657456,6,1,1,28,0
92.74520555767386,30.68189514946919,1,1,3,25,0
97.38255577492887,44.89676467218685,2,1,4,43,0
5.0,40.49622101514497,7,0,5,19,0
49.719372177589534,29.156510954979176,1,2,1,45,0
48.85677402012625,36.51108588786246,7,2,2,65,0
17.774649158465365,18.241123510389933,4,1,1,27,0
36.66549937227374,32.04827640493789,6,1,5,67,0
26.682724636025135,23.30907955637785,8,2,2,56,0
112.56811330270868,9.496806822878046,9,1,1,54,0
88.07035179442383,35.08691369386286,6,2,4,56,0
98.14665284982476,27.823231867441102,9,0,3,38,0
81.65016192129706,17.93107909767957,4,3,3,45,1
26.12844686348312,45.566959503931535,6,0,5,55,0
44.26439201160679,1.0467058913366634,8,0,2,50,0
74.68123683683754,15.7886575624748,9,1,2,28,0
23.336165733241636,2.844069888882328,3,0,3,62,0
81.38995290517164,38.32636581108136,2,2,1,61,0
52.79023805525595,35.10537270568963,6,2,2,18,0
48.75537577351207,16.567610936815854,4,0,4,64,0
81.32879904610475,33.78314511035365,1,1,4,50,0
73.3278993445812,19.796861309797492,8,2,2,20,0
49.1710150254276,37.812689571121716,9,5,2,43,1
94.77989410092744,22.709183136835303,9,1,3,32,1
27.568100172003078,20.61398639158328,2,0,5,58,1
78.47806820832791,46.73649577441505,9,3,3,31,1
77.79303773905151,12.543954994535012,7,0,5,40,0
50.713606820580296,6.022366999828272,5,0,4,25,0
69.78399066726354,29.22715566297291,7,0,5,53,0
22.466592708440913,48.466090614208944,9,2,3,37,0
87.72081057620703,18.891960686359333,8,0,2,69,0
54.45293590671033,3.101838181439076,6,1,5,23,0
44.318309384428815,16.96526336547837,4,1,3,50,0
91.47027677510668,25.296582715977923,1,0,4,45,0
38.86968928371722,8.096150331610685,6,0,5,67,0
17.746161109093208,32.9051109028246,3,0,4,55,0
13.301124794282885,49.88746945051003,6,1,4,47,0
78.1802985403692,22.58697379907219,6,1,1,63,0
21.58711942511151,17.736427836510632,4,0,5,60,0
112.64382545953094,20.035208341723333,2,0,3,34,0
5.0,5.757308919760057,9,3,5,26,0
110.89369104870114,44.16368007131119,2,0,5,45,0
66.33052401607856,20.7412827760676,3,0,4,24,0
57.09860664388823,19.363720571242066,1,1,4,63,0
43.65242739573151,32.984513646523716,7,2,4,45,1
71.97408343056213,22.101671046556177,1,2,4,34,0
58.87095892725455,32.4116734403923,9,3,3,57,1
93.09905646049565,3.0723145065393753,1,0,2,65,0
63.42682945986119,40.68616718611137,5,1,1,61,1
64.50905284385632,47.02519764397013,7,1,4,61,0
49.09163363358432,32.4382693079693,3,3,4,22,1
58.291631288367974,47.72829644294054,9,0,1,22,0
69.23405306676177,7.5716157184981645,8,3,4,31,1
8.694948220301235,23.870809474017683,3,2,2,23,0
19.554437336828613,30.090336697272363,5,2,5,24,0
82.29792282068145,29.086832371059334,7,0,1,34,0
65.12596314383825,20.07308895445216,4,1,3,26,0
54.48049990941963,16.90422046831307,5,4,1,48,0
60.553017991961795,6.34120112752094,3,0,2,39,0
70.42745116085013,19.58712252811391,9,1,3,62,0
43.807209590719154,8.133040755274257,9,2,5,26,1
36.65085823793062,36.71828382461092,7,1,4,33,0
65.87535765293045,10.441546774729499,2,1,1,53,0
30.64881667154904,2.9282652642266926,7,3,3,51,0
72.24758267143416,27.618306890861717,7,0,1,62,0
8.92249187286479,29.76148663597008,5,3,5,30,0
90.87466911976931,43.59565306402528,9,1,1,36,1
74.17792447239128,28.849080620884095,3,2,3,29,0
67.68089202941627,17.274042686172287,4,1,2,53,0
89.48072951836542,40.150594076316025,1,1,3,27,1
109.9642333338773,27.013944659371052,6,4,1,33,0
90.4311019505439,3.964014231559587,4,0,5,45,0
5.0,28.292528015662334,1,1,4,36,0
21.61269099792895,45.40092727108312,2,2,4,57,1
41.255442669129636,19.815631274911027,3,0,5,23,0
60.782731506325014,14.816290094990004,9,1,1,21,0
75.5297706140737,7.173472850901002,8,1,5,47,0
38.22768560539603,7.572276096767866,7,1,1,56,0
65.60300293431234,21.638574217090945,4,1,3,48,0
37.33851202940032,29.783991208076475,1,0,2,63,0
41.654465910241555,4.0307702584800875,8,1,1,44,0
17.80016709455333,46.978429451258286,4,0,4,62,1
32.30300261667287,37.75668087225979,3,0,4,38,1
19.449461831509993,29.331195914183134,9,3,2,54,1
30.72380241068002,41.42193354694954,4,1,1,26,0
91.60925389823518,4.009337840605665,4,1,2,52,0
31.51803333504171,23.84194388665622,9,1,3,59,0
138.97146194512172,31.50465634308317,2,0,2,64,0
74.79953702642668,41.43264530591446,5,0,3,69,0
65.54508371084621,39.17347800246338,4,0,4,38,0
34.24926659456359,13.853462485669981,9,1,3,34,0
81.00929638226974,47.04400847796021,5,1,1,41,0
42.73086521286678,6.217292071543517,9,0,1,48,0
63.66029443936084,43.75668093105761,9,2,1,23,0
136.80253614806384,48.547012480230926,2,2,1,52,0
57.1182030082605,8.857676161131279,9,1,5,67,0
94.47819978857027,36.10330321018927,3,2,3,54,1
38.90470724622338,2.014275938899923,4,2,1,30,0
58.950345285091146,20.271141256957748,1,0,2,42,0
113.1240190690653,25.8141649598837,1,1,2,49,0
41.19098826636698,29.032261295481703,1,1,5,18,0
114.37345673990785,46.79686241242798,9,1,3,66,1
81.23255806366427,33.61253436470973,8,2,3,52,1
43.12599672317197,24.06389756096185,5,3,3,36,0
78.97223217166562,40.48375181329447,5,1,5,69,0
89.1766334888019,47.526641047720446,9,1,3,29,1
78.65429886651589,1.1033074341145421,3,3,3,57,1
12.89325840328631,49.126063612801936,3,0,1,57,0
38.18588472525394,4.3066069531840165,7,3,3,64,0
52.57444093345486,40.71933896343807,9,0,1,60,0
57.76699712699861,14.016737627570624,6,1,1,37,0
78.62016292652034,6.608982887693587,2,1,3,50,0
65.33103002799761,21.992781985691746,1,1,2,46,0
19.939669238696965,32.19782897238068,2,1,4,33,1
71.4059355301789,19.04759225117375,1,1,2,31,0
78.3175723585147,2.728270414134948,9,1,3,24,0
76.79371343793119,29.97305698293583,8,4,3,23,0
92.42342176663865,45.120163805533736,7,0,2,38,0
85.01766463646712,19.160768297362583,3,1,3,53,0
73.7754023768531,10.816638881541351,8,0,1,39,0
57.89502865624059,22.12886729664077,2,1,5,57,0
10.171171994520257,2.4181355524390433,2,2,3,36,0
72.88854657397758,41.02437922401374,3,2,3,42,0
66.23063061489333,41.317040547509336,7,1,2,20,0
68.1473651158612,29.400023171481422,1,1,1,53,0
21.69754272539072,17.655144446919476,8,0,2,62,0
27.56830378775213,39.989168222289166,7,1,2,51,0
91.59458559998711,27.73435123941836,4,4,3,28,0
58.81334538430035,41.29661542750081,5,1,1,65,0
80.44502092117872,31.57293962915103,1,1,3,59,1
60.84955128391383,39.22027366063986,4,0,3,64,1
60.89268418487236,29.928149660888,1,1,3,44,0
88.14851417927993,20.70705341078331,1,0,3,59,0
44.51865815347878,47.89729299630688,1,1,5,19,1
62.8836233082295,27.05569124394224,7,0,4,23,0
46.13174133884873,30.25447592702692,7,2,1,63,0
46.96511317703053,11.024381970737462,4,3,5,19,0
50.72483629594082,31.282539471363823,2,1,4,59,1
66.66401314901138,28.580382474147193,3,1,4,34,0
45.63754135009568,9.241919897351247,8,1,4,57,0
97.67268376720563,2.979354867657186,8,1,5,65,0
33.16178093341488,30.217965985738555,6,1,1,31,0
54.39385067515923,38.18461346751603,9,0,2,27,1
46.808068251774756,26.17006854610041,9,0,4,62,0
103.409336530612,11.338631265982285,4,2,2,50,0
65.89664329534725,33.326098834651745,1,0,2,59,1
90.95533618405905,4.0052863304801125,1,1,3,29,0
15.43318880889084,22.091685240097732,5,0,2,49,0
68.01150797607777,8.16833791992101,2,0,3,66,0
86.68892386870311,9.222952552994169,6,0,1,41,0
62.46851967826272,10.114697457910182,7,0,1,31,0
91.96441125196054,19.335352852198895,1,0,3,22,0
44.481346496988834,2.5575102810198813,6,2,1,68,0
102.28042320556739,19.88967204645491,8,1,4,22,0
128.9669437085775,25.585372355735043,5,1,1,64,0
49.114843186810226,24.164714248316262,7,1,3,49,0
46.63492435797684,19.139205020152026,6,1,4,62,0
103.60153431353103,41.957330403537625,4,2,2,66,1
107.38716437192137,7.266334621025205,7,2,2,50,0
44.314199185401954,25.2848371890687,9,0,2,63,0
47.394395487124285,3.102070847827715,7,1,3,21,0
51.54646173418478,3.5577839438954872,5,1,2,47,0
19.66648466897169,28.693292483854815,7,3,1,58,0
32.44044160547405,28.30092124439105,3,0,2,34,0
29.875776997437963,43.90167564222285,2,1,5,20,1
36.96607304687615,27.89368378300366,5,3,5,30,0
58.95945337839657,47.98955102024251,4,0,2,61,0
67.02644197609563,2.434742419996488,5,1,2,65,0
106.5150147844223,4.900384239037053,8,1,5,53,0
30.04937877783627,2.20329307851907,4,1,2,35,0
89.52967195429751,9.263842516677002,9,1,4,40,0
53.58033467323473,27.063505547083906,7,1,5,52,0
58.51608871042701,32.2786090713714,7,1,3,66,1
80.24458476499811,2.27925789743344,8,1,5,50,0
26.318339353131044,47.298544492279966,6,1,1,68,0
71.47229238552151,42.10826883251905,8,1,4,53,0
64.99356624639168,14.830624107854657,3,0,3,34,0
74.77353792024448,3.859376511323398,1,1,2,56,0
68.67505931723454,8.494353660952864,6,0,1,51,0
133.65900419732682,6.347220687748633,1,3,1,29,0
40.86780047246052,6.164188964947343,9,0,4,22,0
44.07009134994547,25.928084433286696,2,1,3,65,0
41.30578420725707,12.292372124670015,2,1,1,57,0
43.335686425192364,17.906985826457223,7,3,3,44,1
40.87838618080447,49.475266669216126,2,1,3,57,0
95.67049593322656,34.21571244626724,8,2,1,30,1
102.61512743969564,47.44903335235007,6,1,3,43,0
42.87761118751571,7.127827751655779,7,1,4,31,0
35.02933280687314,19.106973741628465,7,1,1,49,0
74.14246669159212,27.736590164117715,6,2,4,28,0
43.43330867157086,3.837903094436901,9,3,4,55,1
78.98795453266533,0.20937218139789326,9,1,3,33,0
66.087690625539,33.521716689845874,7,1,3,39,1
14.527676550083044,32.09097584007176,9,1,1,64,0
106.42515603990185,20.53944049998059,3,0,2,33,0
113.87633019286565,24.48220380160163,3,2,1,30,0
41.61633928546841,20.77215002960448,1,2,4,29,0
48.368953201920476,1.2002522422444428,5,1,3,35,0
68.57596172174715,16.768580310873123,4,0,4,46,0
70.03370369961075,8.854112769864491,2,0,5,35,0
79.75632818018491,4.921209455068437,9,2,5,63,0
120.3061361629905,47.83602169446749,3,1,4,19,0
54.69158317517852,29.967986252108282,8,0,2,19,0
36.05108266384639,36.432814211830134,6,2,2,20,0
18.620423159564183,15.768187163305875,5,3,1,46,0
38.07209880174243,19.65735647470076,1,1,1,25,0
59.006190813786084,11.846199694836173,4,2,1,28,0
113.83673590553363,4.848283548271237,3,1,3,29,0
44.47166102891486,8.95158187207919,1,0,2,49,0
66.71363854916696,39.87570226482429,5,1,4,21,0
59.50731311781744,33.87729025918879,6,0,5,26,1
95.65179820344252,27.346443799273846,2,3,2,41,1
135.80797277620866,23.754493643338403,3,1,2,66,0
44.07393681239038,46.12171418280622,6,1,2,33,0
45.31681672445333,3.6367473889334203,4,2,1,34,0
91.32482631207216,14.030040661895798,9,1,3,64,0
80.45674468878934,17.4968926785357,5,0,4,69,0
115.401219772081,39.12129061063939,4,4,1,39,1
77.51784555977892,49.62573100809857,2,1,3,24,0
49.221237276388216,12.033525737857653,6,1,2,27,0
77.71964492076928,43.71536670685403,2,0,3,46,1
93.26110741748724,41.53113802158956,7,2,1,53,0
84.61446543592092,11.23286988208833,3,1,2,41,0
75.21822093321893,19.966629009961128,9,0,1,63,0
92.00024068767462,20.483643464625956,5,1,4,31,0
95.07886771337019,48.91103342632792,8,1,2,31,0
101.46476973112581,9.044595068944917,6,0,3,42,0
79.46129662768928,39.957898555239105,8,2,1,63,0
54.98645759049437,16.709635708655497,3,5,5,39,0
64.40141059299968,36.54351728880802,3,3,3,69,0
96.1952689952507,21.000550214783143,5,1,3,67,0
35.49192987038292,28.917988155827,3,1,2,64,0
71.06019926618704,41.63058866630656,8,2,3,40,1
48.19983563017918,40.20827824919421,8,0,1,49,1
60.86234468804452,43.321159176985006,2,1,5,43,0
98.35355587821897,2.980866267232951,4,0,4,68,0
65.7329720405971,34.602527651987245,1,2,5,44,1
61.39309644468447,6.999368836088143,4,1,1,62,0
19.20431577060242,20.79092840092055,4,1,2,29,0
82.38760698081663,27.429420752734423,9,3,1,36,1
79.36452543423226,20.136974237341537,3,2,3,36,0
124.89764169916381,25.980583790150373,2,0,2,69,0
50.766652951409974,49.82631543993096,9,2,4,51,0
66.57450982991817,6.760865685642736,9,0,4,49,0
67.48151051132265,33.77280226682128,1,2,1,46,0
107.32359839290423,19.800048319280762,6,0,3,38,0
57.141134028391434,6.650489945366439,8,2,4,52,0
68.37064577311017,7.936838168715477,3,0,5,59,0
78.23689529149618,47.46365531228084,9,1,2,22,0
65.59827369469075,43.9800748355881,2,2,5,29,1
46.60699156348415,45.35209802075109,6,1,4,24,1
65.82269978694923,49.57663879136933,1,0,4,58,0
92.20895249579317,10.415769500425897,7,2,1,19,0
29.20454101766819,17.771966868203087,3,0,1,42,0
63.98909022440628,33.46095149624333,7,0,2,27,0
38.996375551824805,24.19012699303236,4,0,1,55,0
95.85139886774527,20.919476668916676,9,1,3,61,0
14.304392856486757,17.890562466779652,5,1,2,23,0
43.232344581852345,29.68903159717261,3,2,3,44,0
71.31635625193563,28.7796714320041,8,0,1,52,0
106.96572087703021,8.072891703212004,6,0,2,27,0
58.027492167810365,23.586991875921953,2,2,4,26,0
43.34401419920405,27.673588810492493,3,2,5,37,0
116.4347120832177,28.514346936569524,8,3,4,54,1
16.559582987512677,10.50535964561759,7,1,3,52,0
5.0,37.11356961261434,6,0,4,54,0
73.20043350159997,1.2599547410534817,1,2,4,57,0
44.93837326942167,17.741592777158132,9,2,5,25,0
29.363015486078602,39.010632426781676,3,1,5,63,0
81.2506934189806,28.194646052770118,5,3,4,48,0
67.31402141313596,13.058121625543013,7,1,5,66,1
43.07764107789815,34.74765596715238,7,1,4,60,0
21.590868039873165,28.36954720780367,3,1,2,33,0
86.17371984840435,39.81218047281936,4,0,4,45,0
79.50603533875983,36.75125930949117,7,1,1,23,0
57.02472408661851,30.505396101811733,8,2,5,49,0
115.39910988142998,24.4088837655407,2,1,5,45,0
27.897457010215426,6.65910628337617,9,2,3,28,0
14.234244872257833,13.066650894269188,7,1,3,59,0
39.24275790356266,20.954973645854263,8,1,1,40,0
58.632419509335065,29.964964350319434,6,1,5,47,0
67.30018347968075,25.68539276076524,6,1,5,26,0
52.7629182643101,14.409226297976474,9,1,3,45,0
70.5616618954289,0.32321788948552754,4,3,3,41,0
22.453817274286678,24.811961095040697,5,2,4,45,0
103.31293812219778,14.281299428112154,9,2,5,41,0
57.535464648222934,36.730415035526754,1,0,5,32,0
93.51887494764384,1.1973132635241746,4,1,4,56,0
70.28176039133112,29.241390565289542,7,3,5,67,0
73.70259657461352,47.07371187530327,9,0,1,50,0
77.09301840696611,8.720463355574976,6,2,3,64,0
73.43125680051945,23.58247453752977,8,2,3,51,0
79.28168279602632,4.5710995908569085,9,1,3,39,0
99.87457590397294,31.28409561306763,4,1,2,46,0
65.8956350910441,27.52658402981128,1,1,1,51,0
81.27011272765537,20.368276210641618,8,1,1,59,1
57.3079291713832,26.06885107368706,2,2,4,69,0
103.20351646348419,44.82873292345051,1,2,2,64,0
39.70823093822191,9.814715115553351,7,0,5,27,0
114.02821298732447,1.1282255852673617,9,1,1,68,0
58.795261480669694,43.083244234955046,9,0,2,62,0
17.076746936458555,28.855854119395325,3,0,2,47,0
63.843132447323676,44.53292277309212,6,2,1,28,0
39.56845027575358,29.84726117065863,7,2,4,51,0
85.21930646966172,40.50805449798512,9,0,2,38,1
40.42128062092827,21.483668167757397,2,2,3,30,0
46.61449700355661,37.49299656441344,8,2,2,42,0
5.0,45.6520733444928,7,3,5,38,1
46.4308104225277,28.606148186110314,4,0,1,18,0
5.0,9.039257528118977,2,1,5,22,0
12.482915295428299,13.439880751509909,8,1,4,39,0
82.81243968432892,9.93222884487029,5,1,3,24,0
83.57400475952497,12.342851379786646,6,0,1,30,0
72.76372685354895,15.32077246755182,7,0,2,62,0
30.99071570612361,27.756689337659424,1,1,3,69,0
58.568659315740604,29.39958147319164,8,1,2,40,0
59.891923827282945,21.324987362093058,4,0,4,38,0
25.249059324223715,30.77103899104177,9,0,1,23,0
105.10194905301452,4.078746280568296,1,0,4,37,0
86.32086871727014,4.389411852907998,2,1,4,29,0
53.37107478511008,8.591473017882922,6,4,4,57,0
60.806575169835924,25.903874902017236,1,2,4,26,0
66.25148423842657,10.699733934915677,4,0,2,67,0
5.0,14.164220174628866,8,0,5,45,0
52.58467852438209,20.015641808649704,5,1,2,28,0
39.54047256006604,40.59330620051899,9,1,3,69,1
29.951399703152536,0.6931067956430059,6,2,4,49,0
51.56699121342135,32.46894101183112,1,3,3,28,1
113.93059580548568,33.44382655203427,6,1,2,41,0
79.2252858380103,39.93278901783183,6,3,4,32,1
42.8646303065161,46.63764695301566,6,0,2,58,0
77.17748344068475,1.0068924474644914,8,1,4,52,0
101.98066309758006,7.689185275660809,6,0,2,34,0
87.73901048738307,44.30856470279965,5,2,1,42,1
61.78891109760522,22.925928109350767,2,1,5,66,0
40.59189666883278,28.229531946673177,4,0,5,52,0
80.9466994084077,33.15136018615737,5,2,4,36,0
71.80456156265248,33.95333022478187,4,3,1,58,1
86.85579660083197,46.58702016582541,2,3,3,48,1
79.05515405045908,49.847470870583486,7,0,1,34,1
91.48658145958005,36.00787304654701,2,2,4,67,0
43.942943653182965,14.36106046025754,1,0,1,40,0
99.52182196902977,43.98762011471718,5,4,3,64,1
65.92798814077199,2.4610457270380803,1,2,4,18,0
122.25782617875797,11.55404264372481,1,3,5,27,0
39.324365457312965,44.869285873185746,1,0,1,25,0
112.07891409495748,12.809575721967747,6,1,5,59,0
65.93732350387944,11.032552981087424,9,1,5,43,0
40.45745989156655,6.906264657012362,1,0,2,51,0
45.48342497837035,42.955587882345824,5,0,3,36,0
50.389580754170396,25.002912959554337,9,0,1,31,0
72.7249783920575,33.74466015270774,9,1,5,25,1
75.68506464106498,11.953319203751484,1,0,5,68,1
42.78899988184263,37.902021050560826,8,0,3,18,0
59.269362232170515,38.00027724810492,1,2,5,65,1
124.2681107583559,15.629901245415006,8,2,5,42,0
111.82629510302134,20.53413165051414,1,1,5,41,0
73.08971009022096,10.484513871510043,5,1,5,64,0
61.14010434504601,48.828051166145215,8,1,2,37,0
63.60093980154784,32.28012885292058,6,2,2,47,0
78.4055391819125,46.727194035775774,9,1,4,22,1
29.316223044047835,15.169277181456659,1,1,1,20,0
52.27870387729965,39.094545649844484,9,0,3,49,1
9.942477783672317,38.2929321942371,1,1,4,34,0
71.97669367815838,34.582782593327074,3,1,2,59,0
79.41587819108223,48.28194876334002,1,1,2,22,0
45.50440613101878,19.677766805315777,3,1,2,28,0
107.21960289870098,6.535866179487865,2,0,4,55,0
23.227030109929764,33.58544296220304,2,0,2,21,0
16.068753593705395,36.46549002386031,9,0,4,56,1
66.73355455679916,28.753028672940733,8,1,2,36,0
91.41294907836463,10.340894656669814,1,2,5,56,0
110.51783074373606,25.222797083467768,4,1,5,63,0
46.233472113931796,15.60948682845647,1,3,1,66,0
92.36042500293887,21.373326408334453,1,1,2,40,0
58.84474591497878,32.260928792233194,4,0,1,34,0
54.821181001775415,37.26073713454173,2,1,4,30,0
86.50979812460017,11.611234545067155,3,3,1,44,0
79.56968635240258,20.266268032347668,9,2,2,18,0
12.708235290472516,13.45807854958146,2,2,4,19,0
104.29621049177688,9.931580693093455,4,1,4,35,0
101.40274062442354,39.16936099979192,1,0,5,53,0
41.233118954714115,45.46263472184962,2,2,4,62,1
71.87410600312228,18.511609284228836,5,0,4,50,0
74.82090558848216,37.56394621868834,1,0,1,53,0
67.82021297471721,44.849764468220556,7,1,4,19,1
43.490845384637396,42.30621052651158,4,0,3,21,0
39.851298961858454,9.140669426961296,6,0,5,33,0
59.23337787025664,47.81459407566807,8,2,5,21,0
95.18187057778094,18.833822021473125,6,1,4,26,0
76.30800463783297,16.962033058691816,2,2,1,66,0
48.88157003741682,3.1215663638890168,1,0,5,38,0
83.15096131945035,24.30868270524415,8,1,5,40,0
5.0,5.450680782046435,8,1,3,69,0
94.4629710111631,12.426991046371299,9,0,4,19,0
7.808586636657012,15.847131088364069,6,3,5,20,0
49.126771757906035,40.4413161745842,1,1,5,40,1
26.40990316121568,43.77443251979483,9,2,5,43,0
21.15955572837283,15.123315873073484,3,1,5,64,0
94.82480362135558,42.93490606222869,6,1,1,24,0
45.96896396064326,42.861546868489555,9,0,2,53,1
70.39511645192147,38.232547519243674,3,2,3,61,0
58.59238263362448,7.334755700759077,5,1,1,50,0
74.31122481669364,34.51614234503645,5,3,3,66,0
