progress_id,student_id,course_id,lesson_number,minutes_watched,completed,progress_date
1193,1045,14,5,15.051628220103488,0,2023-01-03 05:54:00
1194,1014,11,6,18.690104572104456,0,2023-04-06 12:46:00
1195,1152,19,30,1.0891864065276158,0,2023-05-13 10:17:00
1196,1198,2,24,7.254349272922628,0,2023-08-19 16:18:00
1197,1016,3,11,13.916809393835688,0,2023-06-28 00:30:00
1198,1125,11,8,13.788968299876167,1,2023-09-16 05:58:00
1199,1083,6,7,16.303034438710338,0,2023-02-19 04:03:00
1200,1008,14,4,8.292485940837338,0,2023-04-10 17:38:00
1201,1165,19,38,13.972702026134456,0,2023-04-19 00:31:00
1202,1175,16,16,5.554882658429833,0,2023-01-26 07:17:00
1203,1187,7,15,5.484933145682931,0,2023-05-09 10:19:00
1204,1062,8,14,14.837535122142565,0,2023-04-08 17:29:00
1205,1116,19,23,17.451342041088186,1,2023-03-03 02:29:00
1206,1129,20,12,3.8895992003509106,0,2023-03-11 15:05:00
1207,1087,16,29,3.94695764570136,0,2023-09-17 23:48:00
1208,1071,7,15,14.56726459505081,0,2023-07-14 00:43:00
1209,1138,9,13,7.482298054807494,0,2023-09-29 07:10:00
1210,1063,13,21,10.417578453786746,0,2023-08-14 13:38:00
1211,1071,1,15,10.61796274354187,0,2023-05-23 14:22:00
1212,1020,8,14,5.285268622837993,0,2023-05-19 23:24:00
1213,1017,4,42,1.0315512023350344,0,2023-06-23 08:25:00
1214,1063,3,12,21.475643439256174,0,2023-07-12 11:36:00
1215,1081,3,16,18.16004725354452,1,2023-08-31 01:23:00
1216,1109,13,15,17.572925394773574,0,2023-06-04 07:22:00
1217,1094,8,10,14.116123314719673,0,2023-04-29 19:13:00
1218,1165,7,4,17.82327170987489,0,2023-01-19 01:24:00
1219,1031,1,11,23.456521061143018,0,2023-07-11 04:34:00
1220,1010,16,23,16.976169669502987,1,2023-09-12 10:35:00
1221,1044,6,13,7.362193646258799,1,2023-07-14 10:26:00
1222,1032,7,9,14.693441241781551,0,2023-09-13 10:43:00
1223,1101,12,21,11.615785680789044,0,2023-08-18 18:12:00
1224,1168,9,11,14.354059146691586,0,2023-01-26 03:15:00
1225,1135,11,11,13.4226514579078,1,2023-03-30 23:38:00
1226,1010,10,7,21.610606845483158,0,2023-01-06 08:56:00
1227,1178,1,5,16.64320248114561,1,2023-02-03 12:18:00
1228,1087,18,10,5.530203470418495,0,2023-09-07 06:28:00
1229,1040,4,4,2.5124026930089,0,2023-08-01 05:39:00
1230,1144,5,5,11.184730928352327,1,2023-01-31 21:51:00
1231,1075,9,5,1.3746549341855019,1,2023-07-04 23:10:00
1232,1120,17,11,8.639137260000055,0,2023-09-21 05:12:00
1233,1045,3,9,9.832515266541415,1,2023-01-14 10:28:00
1234,1159,16,28,10.014132976238173,1,2023-02-08 22:17:00
1235,1079,5,16,24.504400583773425,1,2023-04-27 01:53:00
1236,1053,16,41,8.293621047339238,1,2023-09-18 18:23:00
1237,1085,3,4,7.365459889086909,0,2023-03-23 16:15:00
1238,1091,20,2,4.1051423456209895,0,2023-07-14 13:36:00
1239,1147,15,14,13.264212056382707,1,2023-08-09 00:23:00
1240,1160,3,3,4.688183349126896,0,2023-06-30 00:46:00
1241,1167,20,21,15.791073105538828,0,2023-04-22 08:24:00
1242,1159,14,6,4.723834694520389,0,2023-09-14 19:18:00
1243,1096,16,43,14.840159626220828,1,2023-06-14 23:20:00
1244,1001,17,21,20.83046174019103,0,2023-03-21 06:49:00
1245,1032,20,18,2.0205912044582233,0,2023-07-26 10:13:00
1246,1157,18,12,11.073927398036941,0,2023-02-05 04:30:00
1247,1160,18,5,12.06517521325205,0,2023-08-05 18:46:00
1248,1076,14,9,19.985731443474698,0,2023-10-04 21:54:00
1249,1115,18,20,12.22997516669306,0,2023-01-31 17:17:00
1250,1153,15,3,14.620858874951685,0,2023-04-08 15:25:00
1251,1149,15,9,19.988902086113708,1,2023-07-08 13:07:00
1252,1102,6,4,14.434203830302977,0,2023-05-26 01:12:00
1253,1193,15,17,9.599185924469978,1,2023-02-02 03:44:00
1254,1165,18,17,3.0602146628939746,0,2023-06-21 10:48:00
1255,1102,4,23,18.51797510830186,1,2023-01-09 04:59:00
1256,1089,8,2,21.907315603891725,0,2023-01-09 11:11:00
1257,1173,15,9,24.281548888483936,0,2023-01-05 12:19:00
1258,1121,3,9,23.23839713851764,0,2023-02-13 18:01:00
1259,1142,15,5,20.138029811997967,0,2023-03-18 15:43:00
1260,1105,13,15,16.443326373897477,0,2023-01-13 06:28:00
1261,1118,9,15,19.755043499935322,0,2023-04-08 02:34:00
1262,1171,2,3,11.37000910844963,1,2023-09-07 06:52:00
1263,1048,8,19,15.27462915498004,0,2023-04-15 09:20:00
1264,1103,20,28,9.368795419340444,1,2023-09-12 12:13:00
1265,1060,17,3,8.841021159529186,0,2023-05-03 05:36:00
1266,1194,13,4,19.16060255862481,1,2023-05-25 09:41:00
1267,1122,1,8,11.894386775285481,0,2023-09-21 01:29:00
1268,1133,2,13,6.091870310344701,0,2023-07-01 15:26:00
1269,1008,15,13,5.846515886604781,0,2023-09-06 20:12:00
1270,1005,12,27,21.620136677678406,1,2023-03-16 06:22:00
1271,1072,14,11,17.26625186470411,0,2023-01-10 01:50:00
1272,1102,2,5,14.10510576059478,0,2023-03-05 11:12:00
1273,1159,18,1,10.622529663912626,0,2023-03-09 11:24:00
1274,1040,7,9,11.339617378891019,0,2023-04-28 06:39:00
1275,1113,6,1,2.3784446606786513,0,2023-09-01 19:43:00
1276,1007,14,6,11.917843476828226,0,2023-03-12 07:57:00
1277,1071,8,1,20.090917854929963,1,2023-01-04 05:06:00
1278,1177,2,3,10.311675522287736,0,2023-02-04 05:10:00
1279,1091,17,15,10.205950061038191,1,2023-07-30 08:31:00
1280,1061,5,26,1.3771979924629072,0,2023-08-13 18:09:00
1281,1083,14,5,11.988046301393647,0,2023-01-02 14:12:00
1282,1061,20,31,1.6081036707512046,1,2023-09-21 03:36:00
1283,1110,3,10,14.688386272210266,0,2023-07-12 08:43:00
1284,1126,5,8,13.162801157975537,0,2023-10-03 17:15:00
1285,1006,16,44,21.16020397417597,1,2023-03-19 01:46:00
1286,1083,18,25,14.962734662217308,0,2023-01-01 21:20:00
1287,1131,17,22,8.762256527733165,0,2023-04-11 20:19:00
1288,1133,11,11,13.389544226005938,0,2023-05-31 07:04:00
1289,1057,17,9,17.79295253799805,0,2023-06-21 04:42:00
1290,1021,16,10,3.255131089849187,0,2023-05-18 15:57:00
1291,1153,2,20,15.90577812329041,0,2023-07-08 00:58:00
1292,1126,4,41,22.9990307674715,0,2023-08-18 15:34:00
1293,1002,7,23,8.179127095149866,1,2023-04-09 12:05:00
1294,1126,2,21,16.039002277033894,0,2023-04-14 10:33:00
1295,1040,6,5,20.711906808405843,0,2023-04-07 18:32:00
1296,1187,17,1,13.283353538526978,0,2023-02-11 09:13:00
1297,1105,7,2,18.231508816489235,1,2023-04-19 18:27:00
1298,1013,5,26,8.464248123742241,1,2023-07-30 19:25:00
1299,1011,5,19,8.345402870203475,1,2023-03-01 08:32:00
1300,1086,20,14,17.022016523165455,1,2023-04-21 00:04:00
1301,1011,16,8,17.92981297536361,0,2023-08-02 00:12:00
1302,1140,19,38,23.488232788291448,0,2023-09-04 08:37:00
1303,1024,9,12,6.396125793231389,0,2023-03-04 20:11:00
1304,1044,5,26,12.237222306111258,0,2023-03-02 00:16:00
1305,1121,8,15,7.012323355933393,0,2023-08-03 02:22:00
1306,1146,9,14,2.9222118611258896,0,2023-02-07 08:38:00
1307,1054,5,21,10.677532670739705,0,2023-04-13 05:47:00
1308,1099,10,1,9.977937934916879,1,2023-08-04 10:25:00
1309,1172,2,28,7.49041887957251,0,2023-08-09 21:40:00
1310,1135,9,11,8.127877387345995,0,2023-07-30 00:22:00
1311,1118,11,9,9.649883352430674,0,2023-02-17 13:26:00
1312,1052,4,3,24.732103186722245,0,2023-05-09 07:24:00
1313,1182,2,19,19.790986383214722,0,2023-08-03 18:59:00
1314,1031,6,2,2.713628826085767,0,2023-03-04 00:58:00
1315,1050,14,4,21.937916235680845,0,2023-04-06 05:35:00
1316,1043,1,12,16.199279833568113,0,2023-08-26 10:05:00
1317,1081,18,2,22.374250242925818,0,2023-02-01 00:50:00
1318,1197,7,32,9.201032491125478,0,2023-09-28 10:48:00
1319,1145,1,13,12.148452755481252,0,2023-04-20 10:19:00
1320,1149,1,9,22.509449375394603,0,2023-01-06 07:41:00
1321,1036,1,12,7.541755261928356,0,2023-04-27 03:41:00
1322,1095,4,26,22.972021029889966,1,2023-06-10 16:06:00
1323,1055,4,39,20.88399309146246,0,2023-04-11 02:09:00
1324,1104,18,8,24.533390581823042,1,2023-05-31 14:08:00
1325,1058,11,3,8.782182088392714,1,2023-09-09 08:10:00
1326,1130,1,6,6.658076320114802,1,2023-07-27 17:32:00
1327,1155,10,22,8.940805529097474,1,2023-04-10 16:43:00
1328,1034,9,1,23.911595103729645,1,2023-08-12 19:43:00
1329,1188,4,38,8.993759105270598,0,2023-07-25 05:54:00
1330,1092,6,13,14.565083678973714,0,2023-08-25 19:32:00
1331,1181,16,35,10.688302782076342,0,2023-05-15 02:21:00
1332,1190,2,11,10.509283467562742,0,2023-01-24 20:34:00
1333,1096,18,3,5.641086637097325,0,2023-08-29 14:33:00
1334,1134,10,19,13.88990897914216,0,2023-01-05 12:24:00
1335,1075,17,10,21.385702119212965,1,2023-09-05 07:05:00
1336,1048,13,27,2.1876403252928993,0,2023-07-22 17:55:00
1337,1093,18,15,22.34143824792212,0,2023-07-14 00:09:00
1338,1158,13,11,16.97135116329519,0,2023-06-08 01:01:00
1339,1185,17,15,15.801713933797668,0,2023-03-13 10:51:00
1340,1188,5,26,16.021605590175813,0,2023-06-27 00:56:00
1341,1023,11,11,8.110476062907267,0,2023-03-06 09:32:00
1342,1147,7,24,10.963468092838905,0,2023-04-15 10:02:00
1343,1036,10,13,20.18296014170115,0,2023-06-24 04:48:00
1344,1003,17,5,8.35314488647095,0,2023-05-24 13:32:00
1345,1107,15,4,12.280485029744721,0,2023-06-13 10:38:00
1346,1125,18,13,1.47117451330368,0,2023-07-03 14:56:00
1347,1019,19,9,18.60540047045216,0,2023-04-06 06:53:00
1348,1187,2,25,11.024852240286535,0,2023-08-16 04:04:00
1349,1151,4,34,13.60861044336649,0,2023-08-10 17:51:00
1350,1049,3,5,3.7525436274582074,0,2023-08-22 22:01:00
1351,1176,7,7,24.801141490898484,0,2023-04-02 18:23:00
1352,1178,18,1,8.259227847636303,0,2023-04-13 21:52:00
1353,1095,10,12,16.239751878314806,1,2023-03-05 12:37:00
1354,1104,7,21,14.949672276507169,0,2023-06-13 17:12:00
1355,1163,8,11,19.84221289419977,1,2023-04-18 18:45:00
1356,1116,6,12,8.052086934927054,0,2023-10-03 14:06:00
1357,1097,1,3,19.142256279933694,0,2023-08-16 17:07:00
1358,1065,4,44,10.180041536457624,1,2023-03-20 22:06:00
1359,1078,14,12,10.867863180312378,1,2023-08-26 06:48:00
1360,1161,17,14,17.145100635682482,1,2023-05-10 02:55:00
1361,1163,20,34,19.822858521771252,0,2023-07-15 21:38:00
1362,1005,18,2,17.004799266893418,0,2023-09-25 16:28:00
1363,1038,11,9,22.59710849370765,1,2023-09-13 20:41:00
1364,1169,14,13,7.843816708241616,0,2023-08-26 17:55:00
1365,1114,9,4,22.614801570446787,1,2023-08-14 15:31:00
1366,1185,15,16,4.1407246226410885,0,2023-04-03 03:31:00
1367,1124,12,10,16.828727656719536,1,2023-08-25 12:05:00
1368,1011,10,2,14.14313563312426,1,2023-05-19 01:32:00
1369,1130,19,35,12.871262569974146,0,2023-02-23 15:10:00
1370,1017,19,19,8.461888692692279,0,2023-03-18 11:22:00
1371,1039,6,6,13.089585887397622,0,2023-04-30 00:54:00
1372,1020,20,19,4.882560553232878,0,2023-07-09 23:52:00
1373,1142,6,11,9.863702661080215,0,2023-04-23 16:42:00
1374,1098,8,21,3.368342019613058,0,2023-05-17 04:39:00
1375,1025,1,4,14.72431839487167,1,2023-06-27 18:24:00
1376,1007,17,19,3.298429268791047,1,2023-05-19 10:52:00
1377,1099,17,8,4.848271453723976,0,2023-08-01 03:53:00
1378,1086,15,14,3.0512032356995515,0,2023-05-16 23:27:00
1379,1041,7,10,10.15145535884987,1,2023-09-22 05:56:00
1380,1171,19,3,21.207002906040366,1,2023-07-10 00:11:00
1381,1013,3,6,22.765513399211866,1,2023-04-07 17:11:00
1382,1077,11,7,2.7253469104003214,0,2023-01-19 19:35:00
1383,1001,20,23,16.229203380679046,1,2023-03-17 11:55:00
1384,1118,19,18,17.425250190209763,0,2023-06-09 01:51:00
1385,1036,9,14,13.81047861836858,1,2023-07-29 03:11:00
1386,1068,10,19,17.007636675269104,1,2023-07-01 02:09:00
1387,1165,2,28,6.608577170634287,1,2023-03-24 08:02:00
1388,1040,1,10,12.751461083656386,0,2023-07-11 12:01:00
1389,1061,16,10,10.381020376859883,1,2023-01-20 15:44:00
1390,1059,18,15,3.1529908345511455,0,2023-03-09 04:09:00
1391,1124,17,4,16.013354553339735,0,2023-05-10 08:53:00
1392,1110,6,7,12.88516462411711,1,2023-05-25 13:31:00
1393,1013,14,2,7.604176645661997,0,2023-02-19 09:20:00
1394,1083,15,3,12.368446249680915,0,2023-02-21 15:01:00
1395,1129,14,7,19.607152441540073,1,2023-09-03 02:24:00
1396,1069,3,16,20.239786307393533,1,2023-02-21 19:45:00
1397,1144,19,31,16.588627089984858,1,2023-04-19 03:57:00
1398,1122,12,10,12.225948001603932,0,2023-02-15 10:16:00
1399,1088,2,19,14.817991340892352,1,2023-03-21 00:32:00
1400,1027,3,17,10.240368912534812,0,2023-02-11 21:56:00
1401,1065,18,19,4.037352231861718,1,2023-07-09 18:14:00
1402,1162,1,5,10.254894337266204,0,2023-03-11 01:44:00
1403,1004,20,23,13.727986145671222,1,2023-06-17 17:49:00
1404,1192,6,4,15.372016351614018,0,2023-04-16 16:40:00
1405,1167,5,13,23.459223425310903,1,2023-03-15 08:35:00
1406,1183,1,13,19.656002680734787,0,2023-01-11 04:44:00
1407,1163,19,43,4.647821474672256,0,2023-03-20 13:02:00
1408,1044,1,11,5.180372959670273,0,2023-07-19 00:03:00
1409,1150,16,15,3.411874221754097,1,2023-06-30 08:34:00
1410,1046,12,17,18.716361453302028,0,2023-04-03 01:59:00
1411,1030,8,22,17.94693468380457,0,2023-09-15 07:53:00
1412,1138,16,28,24.672709640725145,0,2023-06-29 08:53:00
1413,1009,1,3,13.528562023944367,1,2023-01-20 06:37:00
1414,1194,4,4,20.833958292373165,0,2023-08-03 10:48:00
1415,1117,10,22,14.8345566074269,0,2023-05-26 14:53:00
1416,1013,11,6,21.97808110065849,0,2023-09-27 16:50:00
1417,1079,17,23,18.304504943266036,1,2023-07-12 14:29:00
1418,1092,7,34,16.42921635979007,0,2023-06-24 06:09:00
1419,1009,12,1,14.562944103593209,1,2023-08-12 20:31:00
1420,1075,7,33,18.351292586631395,1,2023-01-15 13:54:00
1421,1093,12,12,11.07169222410425,0,2023-03-26 07:29:00
1422,1104,15,2,3.3178379369359385,0,2023-06-26 16:57:00
1423,1000,2,27,1.9596670911481793,1,2023-03-01 20:10:00
1424,1132,14,12,12.496569558620173,1,2023-03-17 08:22:00
1425,1019,13,10,15.382997973283391,1,2023-01-22 05:29:00
1426,1007,4,22,2.89237673369501,0,2023-09-06 12:15:00
1427,1170,14,1,7.885685173890454,0,2023-03-18 21:02:00
1428,1000,14,10,8.728772943411691,0,2023-07-06 15:30:00
1429,1056,16,3,14.507092844998029,0,2023-03-12 05:59:00
1430,1063,7,7,7.683578945026938,0,2023-01-03 18:04:00
1431,1117,19,44,3.2955663893441605,0,2023-06-26 04:15:00
1432,1027,2,8,4.956561782717203,0,2023-09-18 08:58:00
1433,1120,10,20,5.174747238500637,0,2023-07-14 14:02:00
1434,1106,18,12,21.224678661346275,0,2023-06-04 10:14:00
1435,1164,17,3,7.823672487478995,0,2023-06-18 13:06:00
1436,1174,5,17,18.152601613954168,1,2023-04-26 10:32:00
1437,1164,12,28,14.628129912143338,0,2023-04-13 07:34:00
1438,1048,6,9,24.448930086794608,0,2023-09-13 02:06:00
1439,1119,9,10,7.547744053124854,0,2023-06-19 15:20:00
1440,1043,20,22,4.800952492700805,0,2023-06-06 15:33:00
1441,1055,1,16,2.2489081046694492,0,2023-04-09 13:56:00
1442,1155,15,6,6.783031894750732,0,2023-06-30 05:33:00
1443,1110,6,9,17.41770127396942,0,2023-01-04 01:53:00
1444,1133,19,33,3.0461973912846547,1,2023-08-29 04:51:00
1445,1107,18,22,6.872844283591805,0,2023-08-23 23:31:00
1446,1188,6,12,21.527400836416287,0,2023-07-23 14:47:00
1447,1147,13,37,14.990870784748486,1,2023-07-25 07:08:00
1448,1113,1,13,2.668516966076691,0,2023-08-31 07:24:00
1449,1077,13,27,2.1443954619943186,1,2023-03-04 15:16:00
1450,1129,7,15,2.466949007818405,0,2023-07-22 22:28:00
1451,1036,15,11,23.605001203534066,0,2023-03-21 11:35:00
1452,1019,12,8,21.396914285465314,0,2023-07-19 06:26:00
1453,1025,1,5,21.278561008450595,1,2023-06-22 23:57:00
1454,1028,15,2,23.1812022938451,0,2023-06-15 21:15:00
1455,1000,4,44,13.126129366021846,0,2023-02-09 14:12:00
1456,1118,13,34,6.9362721074402565,0,2023-03-21 14:10:00
1457,1034,5,26,10.632352101724436,0,2023-06-23 14:04:00
1458,1197,2,16,18.25273774921146,1,2023-08-19 14:26:00
1459,1058,1,5,22.02478891651036,0,2023-05-25 23:18:00
1460,1068,16,35,11.442182240788583,1,2023-01-06 15:57:00
1461,1160,6,10,13.849142929169469,0,2023-02-03 20:22:00
1462,1178,16,19,23.362791838630077,1,2023-06-07 15:36:00
1463,1011,14,8,3.579967290626298,0,2023-01-06 07:55:00
1464,1019,3,7,21.695181207378972,1,2023-07-20 06:12:00
1465,1180,15,1,4.823379574046462,0,2023-07-14 17:15:00
1466,1042,3,12,12.612672406974887,1,2023-01-17 05:09:00
1467,1125,2,29,6.24215508791343,0,2023-03-31 20:57:00
1468,1049,1,12,15.470743136574502,0,2023-08-05 04:42:00
1469,1028,9,5,14.405762120998386,1,2023-08-27 13:06:00
1470,1184,9,16,10.120176741778046,0,2023-06-24 22:36:00
1471,1038,7,25,21.719284356282984,1,2023-06-18 04:57:00
1472,1183,3,4,16.835519686913436,0,2023-05-23 20:52:00
1473,1170,18,17,18.308922999086647,0,2023-04-06 14:20:00
1474,1177,11,8,4.615833716984045,1,2023-03-08 23:59:00
1475,1150,7,21,22.19597627141482,0,2023-06-20 06:38:00
1476,1171,9,2,5.008963926880441,0,2023-03-31 14:44:00
1477,1037,1,15,6.346839141039045,1,2023-03-02 21:27:00
1478,1083,14,12,4.0733233239251305,0,2023-03-31 02:45:00
1479,1150,20,33,11.568620991251574,0,2023-02-13 21:16:00
1480,1127,6,12,22.305021562055433,0,2023-01-23 12:00:00
1481,1125,7,12,7.0587404706366295,1,2023-07-11 10:40:00
1482,1044,10,24,9.970082090150878,1,2023-10-02 22:36:00
1483,1051,7,24,21.305594081810128,1,2023-06-04 15:22:00
1484,1079,2,26,15.82756671421334,0,2023-05-08 18:41:00
1485,1177,4,11,19.038793447510646,0,2023-05-03 15:05:00
1486,1123,17,13,6.136001186466756,0,2023-02-28 18:07:00
1487,1118,1,11,18.195756719981812,0,2023-01-27 11:00:00
1488,1007,10,8,6.462653887402539,0,2023-06-02 15:18:00
1489,1084,19,10,24.695535573055864,0,2023-06-04 15:28:00
1490,1128,15,8,14.437267747041695,1,2023-01-23 21:07:00
1491,1007,10,20,17.695342193035287,1,2023-08-22 02:36:00
1492,1156,19,8,3.8416380193960675,0,2023-06-16 18:33:00
1493,1095,12,9,7.015743520997669,1,2023-08-26 21:02:00
1494,1101,16,7,4.353775829544504,1,2023-02-11 06:13:00
1495,1004,9,14,10.364097166521354,0,2023-06-13 02:00:00
1496,1085,15,2,7.819260740929564,0,2023-06-29 17:30:00
1497,1174,17,11,18.59013423113366,0,2023-08-28 13:45:00
1498,1033,14,8,3.6090155110756283,0,2023-01-25 21:40:00
1499,1192,18,13,19.04942484280884,0,2023-09-26 10:14:00
1500,1054,2,21,2.0969157913261,0,2023-01-10 12:47:00
1501,1118,4,47,5.848428095737418,1,2023-06-07 08:15:00
1502,1170,18,3,20.00715980715047,0,2023-09-02 02:49:00
1503,1157,7,23,18.826639386589477,0,2023-10-02 22:55:00
1504,1113,13,15,12.43182673405272,0,2023-06-26 07:13:00
1505,1144,15,2,2.1995851618612434,0,2023-09-19 01:15:00
1506,1025,1,13,15.637449800063184,0,2023-04-10 23:56:00
1507,1135,11,3,10.761378495378363,0,2023-07-08 10:39:00
1508,1046,10,12,8.596675604751274,1,2023-06-20 18:31:00
1509,1112,5,25,16.36985528383682,0,2023-03-04 14:04:00
1510,1075,16,36,11.478749492841432,1,2023-03-05 01:46:00
1511,1071,11,3,3.2181064108762873,0,2023-02-12 00:14:00
1512,1088,6,5,22.982811292296265,0,2023-05-05 08:41:00
1513,1045,9,3,19.683834386881095,0,2023-08-30 10:49:00
1514,1195,13,19,2.3530765909732585,1,2023-06-26 12:40:00
1515,1032,8,2,13.601532884576693,1,2023-07-02 20:08:00
1516,1000,14,12,3.001061509567079,0,2023-09-22 19:14:00
1517,1146,1,5,21.09495661740364,0,2023-03-29 15:43:00
1518,1030,17,22,15.712335065247323,0,2023-08-26 17:15:00
1519,1141,5,17,5.138779205753643,1,2023-06-09 18:56:00
1520,1052,2,14,1.4977922273488185,0,2023-09-21 22:21:00
1521,1047,9,10,1.7579442915140948,0,2023-09-22 23:20:00
1522,1068,4,3,13.176771329555914,0,2023-05-25 12:18:00
1523,1104,17,4,18.62496348824257,0,2023-04-20 19:16:00
1524,1089,17,6,3.9001708320150197,1,2023-05-22 11:07:00
1525,1189,18,24,6.310817581958981,0,2023-06-17 20:07:00
1526,1193,16,25,8.854238684068775,0,2023-03-24 07:01:00
1527,1191,8,22,6.233842769467672,0,2023-01-01 08:57:00
1528,1197,11,7,10.392077504491809,0,2023-03-21 07:53:00
1529,1062,18,15,14.430760138361828,0,2023-02-23 03:52:00
1530,1072,10,30,17.43848195779142,1,2023-07-26 15:57:00
1531,1160,13,21,24.130604372973483,0,2023-01-02 09:00:00
1532,1168,17,20,23.34024807239667,0,2023-08-20 15:46:00
1533,1088,18,26,14.683047395893947,0,2023-04-25 03:39:00
1534,1175,10,22,18.61960135495251,1,2023-03-03 18:46:00
1535,1012,16,21,23.820932911010267,0,2023-05-03 03:56:00
1536,1072,20,1,3.003326668993716,1,2023-04-21 21:41:00
1537,1076,5,5,1.1352342366742993,0,2023-03-08 14:54:00
1538,1158,13,13,1.7151943295099983,1,2023-05-14 23:32:00
1539,1067,18,21,14.520384696951133,0,2023-05-17 00:15:00
1540,1097,17,14,19.30800220726082,0,2023-06-26 16:35:00
1541,1124,9,9,9.80979881788083,0,2023-01-30 03:48:00
1542,1101,14,1,14.085740193462847,1,2023-04-02 01:23:00
1543,1131,17,15,13.392791645164884,1,2023-07-19 06:42:00
1544,1101,4,21,3.2745013982084696,1,2023-10-02 05:42:00
1545,1018,18,7,8.718118341377174,1,2023-06-26 07:20:00
1546,1197,20,22,1.4664437243752477,0,2023-03-17 05:36:00
1547,1081,15,12,3.656936531356261,0,2023-05-01 22:39:00
1548,1140,11,7,20.48459734983467,1,2023-09-25 20:38:00
1549,1022,12,6,20.905923933959656,1,2023-07-07 23:29:00
1550,1082,9,16,20.246711681081674,0,2023-06-11 20:26:00
1551,1108,13,26,18.443647382853676,0,2023-09-20 20:41:00
1552,1074,15,5,20.039508313597644,0,2023-07-07 22:28:00
1553,1128,15,9,17.10357619046844,0,2023-07-18 11:31:00
1554,1087,5,14,17.076000131590927,0,2023-02-18 16:31:00
1555,1053,19,40,17.01668313980339,0,2023-07-01 12:47:00
1556,1198,20,14,13.3370269522769,0,2023-03-02 01:32:00
1557,1088,14,12,9.720333603156266,1,2023-03-30 04:40:00
1558,1142,17,10,18.524686387877317,1,2023-02-22 22:06:00
1559,1064,18,20,8.167504326081797,1,2023-04-12 21:09:00
1560,1075,3,13,14.029651155462862,1,2023-03-06 05:16:00
1561,1198,2,29,11.400534885229153,0,2023-03-10 17:01:00
1562,1142,1,3,7.638934650248827,1,2023-07-30 08:11:00
1563,1148,10,8,24.39255809085912,0,2023-08-12 12:53:00
1564,1146,19,23,7.2100394848436675,1,2023-07-08 15:15:00
1565,1059,17,21,8.42303352935272,0,2023-08-07 22:04:00
1566,1092,12,10,4.878100042193638,1,2023-03-27 19:29:00
1567,1160,1,3,20.751535007542973,0,2023-04-20 21:34:00
1568,1048,12,21,15.078145613307745,0,2023-01-07 04:23:00
1569,1034,17,3,15.712942155337256,0,2023-09-04 10:26:00
1570,1171,3,5,20.69347388317835,0,2023-08-11 04:06:00
1571,1101,11,1,9.230071807117106,0,2023-02-23 15:41:00
1572,1010,17,6,5.647202209125131,0,2023-08-24 22:30:00
1573,1098,3,16,5.761728735853695,1,2023-07-27 02:53:00
1574,1199,8,2,18.582875715094225,0,2023-02-26 16:04:00
1575,1109,20,20,15.73876370709874,0,2023-02-19 08:46:00
1576,1073,4,47,5.952133085970133,0,2023-05-13 23:48:00
1577,1193,7,18,4.4815694713701655,0,2023-04-14 15:19:00
1578,1173,14,1,3.896495323887347,0,2023-01-18 16:03:00
1579,1008,14,10,16.067167544872905,0,2023-05-27 17:36:00
1580,1002,4,29,1.0028474778604002,1,2023-03-21 23:15:00
1581,1084,16,29,1.4396642224850495,0,2023-04-01 16:00:00
1582,1025,1,3,10.349275255026287,1,2023-04-22 13:00:00
1583,1071,17,12,17.592396742627898,1,2023-05-25 22:41:00
1584,1047,10,6,17.680945035937693,1,2023-08-14 08:22:00
1585,1193,16,44,11.322838566584576,0,2023-09-01 00:49:00
1586,1197,16,39,17.585766558509672,0,2023-04-14 15:12:00
1587,1155,8,18,13.50630830992301,0,2023-09-09 01:29:00
1588,1116,7,8,24.446354003135568,1,2023-08-14 07:04:00
1589,1153,6,8,4.899045132083994,0,2023-07-27 15:16:00
1590,1152,16,20,15.416014424934534,1,2023-08-02 07:25:00
1591,1011,20,14,12.789730622824088,0,2023-09-13 14:36:00
1592,1132,16,5,5.667192271784666,0,2023-01-05 07:15:00
1593,1047,7,34,18.999770371400885,0,2023-05-18 05:39:00
1594,1036,9,16,7.612192478367886,0,2023-02-23 22:34:00
1595,1043,14,13,10.161035658244998,1,2023-07-20 14:23:00
1596,1014,11,7,9.99593367010072,0,2023-09-08 12:00:00
1597,1042,14,16,6.860907356510771,0,2023-08-04 16:34:00
1598,1175,7,7,11.336927960761724,0,2023-07-15 22:52:00
1599,1086,1,11,12.36030114226284,0,2023-01-12 05:52:00
1600,1069,13,14,18.86132014742338,0,2023-02-28 01:56:00
1601,1045,20,14,19.361645785048893,0,2023-02-19 20:52:00
1602,1107,3,12,4.80534323899989,0,2023-01-20 03:11:00
1603,1122,20,33,15.226535183860769,0,2023-03-25 23:20:00
1604,1170,4,33,22.508747158705493,0,2023-05-16 16:23:00
1605,1020,11,4,3.6108786132294597,0,2023-02-12 16:04:00
1606,1150,2,21,12.349937068819326,0,2023-04-25 00:36:00
1607,1106,14,15,19.008474937800226,1,2023-07-11 12:38:00
1608,1079,12,4,15.67579202517624,1,2023-01-01 03:23:00
1609,1046,17,7,3.4140557583189732,1,2023-04-16 00:01:00
1610,1116,12,16,10.518547008423337,1,2023-03-22 18:04:00
1611,1123,12,3,13.173747957204736,0,2023-08-21 03:34:00
1612,1142,1,7,24.90029444119055,0,2023-06-19 13:35:00
1613,1024,13,29,5.286589823767667,0,2023-04-25 02:56:00
